doc_id,brand,X1,X2,y_dmm_5,y_kmeans_5,y_manual_5,y_dmm_10,y_kmeans_10
21296,breyers,24.562336,-8.846627,2,1,3,8,4
21299,breyers,-13.471561,-29.18171,2,1,0,8,3
21300,breyers,-36.699493,1.5024582,2,2,0,8,6
21311,breyers,-10.809648,29.66123,0,4,0,6,8
21316,breyers,22.801516,-9.490324,0,1,0,2,4
21319,breyers,-43.52382,-7.0293612,2,2,0,1,6
21321,breyers,11.913975,18.9991,3,0,0,4,1
21322,breyers,17.911526,8.15316,3,0,3,1,1
21323,breyers,40.497616,5.2490063,3,1,0,0,4
21327,breyers,14.592601,1.5350125,2,0,3,8,1
21329,breyers,-23.585743,-4.0251617,2,0,4,1,1
21332,breyers,-47.606556,-3.7121596,4,1,0,7,4
21334,breyers,19.980118,14.738411,2,0,3,8,1
21338,breyers,32.71884,-1.9538804,2,1,4,7,4
21339,breyers,-43.52348,-7.128386,2,0,0,1,1
21341,breyers,11.913963,18.999159,3,0,0,4,1
21342,breyers,-38.366688,-6.4693594,2,1,0,4,4
21345,breyers,16.34045,-12.23996,1,1,0,8,4
21348,breyers,17.685652,7.6399565,2,0,3,8,1
21353,breyers,-4.6883936,-34.4835,0,0,3,6,3
21356,breyers,-4.6096706,-30.948769,2,1,0,1,3
21359,breyers,21.754896,27.615051,0,1,1,4,3
21360,breyers,22.186956,24.614527,2,1,3,5,4
21363,breyers,-37.782455,-10.838386,0,2,0,6,6
21365,breyers,24.623638,2.4823213,0,1,4,6,4
21369,breyers,19.799913,27.48886,0,4,0,2,8
21381,breyers,-31.032192,9.751232,0,1,4,6,4
21401,breyers,-0.5777842,0.36118555,4,1,0,2,4
21403,breyers,-5.6378756,24.538498,0,4,0,6,8
21405,breyers,-19.184881,-25.322906,0,1,0,6,3
21410,breyers,-0.4412272,-18.387426,0,1,0,6,4
21412,breyers,-25.856392,14.493363,2,1,0,5,4
21415,breyers,-8.708495,-33.864887,0,0,3,5,3
21416,breyers,1.4911861,-19.493677,4,1,0,5,4
21426,breyers,-14.081855,-30.112162,2,1,3,4,3
21427,breyers,0.47894457,-18.819407,0,1,0,5,4
21428,breyers,4.6408463,30.146196,1,4,0,6,8
21429,breyers,25.204147,-10.151709,0,1,0,7,4
21433,breyers,7.000658,-14.189422,0,1,1,7,4
21438,breyers,12.960463,-8.115538,3,1,2,1,4
21445,breyers,20.88939,-10.893638,0,1,0,6,4
21447,breyers,-17.066326,11.984678,4,1,0,4,4
21456,breyers,16.287842,-4.1955423,2,1,0,1,4
21457,breyers,11.266291,-9.159803,2,1,0,5,4
21463,breyers,-21.431755,-15.619099,0,1,0,6,2
21465,breyers,15.326135,6.8909473,1,0,0,2,1
21469,breyers,-29.199522,-22.077824,2,1,0,6,3
21471,breyers,-4.9044466,-4.968539,2,1,1,7,2
21473,breyers,34.325974,8.81844,0,1,3,6,4
21484,breyers,-3.7231846,-26.781199,2,1,0,2,3
21489,breyers,-31.686872,0.8365049,2,1,0,8,4
21491,breyers,1.0657728,43.402668,1,4,0,4,8
21496,breyers,-32.183662,1.2810297,2,1,0,4,4
21497,breyers,-4.983797,28.24662,1,4,0,4,8
21499,breyers,2.8588088,-10.25837,0,1,0,5,4
21501,breyers,-37.417423,9.751306,1,2,0,7,6
21502,breyers,28.245317,-17.299349,0,1,0,6,4
21504,breyers,-30.00871,0.7220682,2,1,0,8,4
21505,breyers,-0.83854854,-5.096916,3,1,0,1,4
21506,breyers,-26.283276,-16.842312,1,1,0,6,3
21508,breyers,-28.077312,5.430742,2,1,0,4,4
21510,breyers,1.5402899,-18.5678,2,1,3,2,4
21522,breyers,24.691412,-8.774038,2,1,3,2,4
21535,breyers,2.6083539,2.5722933,1,1,0,7,4
21538,breyers,-38.838,4.1181717,2,2,0,2,6
21540,breyers,23.62306,-19.171465,1,4,0,7,8
21541,breyers,17.132973,-4.200121,2,1,4,7,4
21543,breyers,-26.584133,8.452832,1,1,0,4,4
21545,breyers,-4.349344,5.34953,1,4,0,7,8
21549,breyers,-26.384651,-4.4898567,0,0,0,1,1
21558,breyers,0.8192831,28.097898,3,4,0,1,8
21560,breyers,23.065083,-7.989417,3,1,0,8,4
21562,breyers,-14.921709,26.465807,1,4,0,4,8
21563,breyers,-16.96526,10.164491,0,1,0,5,4
21568,breyers,-18.040936,-20.442322,2,1,0,8,3
21575,breyers,-0.7791983,-0.54402757,0,1,3,0,4
21577,breyers,17.837105,14.946918,1,0,3,9,1
21581,breyers,-35.11617,2.422145,2,2,4,4,6
21583,breyers,-43.191933,7.2109566,2,2,0,4,6
21584,breyers,-0.29231325,30.648224,1,4,0,4,8
21585,breyers,-8.874583,42.414223,2,4,0,4,8
21586,breyers,21.624617,-5.592324,2,1,0,7,4
21587,breyers,-14.421476,35.873985,2,4,0,4,8
21588,breyers,-17.650988,30.66044,1,2,0,4,6
21589,breyers,1.2312064,4.195442,2,1,0,4,4
21590,breyers,4.7916055,8.375161,3,0,0,3,1
21591,breyers,-44.40246,4.589967,2,2,0,4,6
21593,breyers,5.2257047,33.557373,2,4,0,4,8
21594,breyers,-14.5206995,28.194622,2,4,0,4,8
21595,breyers,1.349662,35.50218,2,4,1,4,8
21598,breyers,21.323708,23.874397,4,1,2,7,4
21600,breyers,-3.421099,37.1942,1,4,0,4,8
21602,breyers,21.617563,19.624344,2,1,0,4,4
21604,breyers,0.2871605,30.263887,2,4,0,8,8
21606,breyers,-4.7684946,37.787178,2,4,0,4,8
21607,breyers,-15.521621,8.787675,2,1,0,4,4
21608,breyers,-22.480204,-13.014981,2,1,0,8,3
21610,breyers,-27.847504,-17.18953,2,1,0,5,3
21613,breyers,-6.214866,3.2176878,1,4,0,5,8
21620,breyers,-26.740341,6.0748057,1,1,0,1,4
21622,breyers,-1.8260714,-1.4954908,1,1,2,2,4
21623,breyers,0.016595453,29.957294,0,4,0,4,8
21624,breyers,-14.160474,10.387189,3,1,0,7,4
21625,breyers,-43.975235,1.1119075,4,2,0,7,6
21626,breyers,-0.43274382,10.298503,1,4,0,4,8
21627,breyers,-28.521015,-3.330923,1,0,0,1,1
21628,breyers,-30.34314,-15.946676,1,1,0,8,3
21629,breyers,-17.090631,23.089142,1,1,0,4,4
21630,breyers,-37.12652,4.8967896,0,2,3,4,6
21631,breyers,3.7417276,10.891969,1,0,0,4,1
21632,breyers,-14.465937,13.248226,1,1,0,5,4
21635,breyers,-26.288239,0.87337327,4,1,0,9,4
21638,breyers,36.839905,0.027181592,1,1,3,4,4
21639,breyers,-33.73124,7.0814595,2,2,0,4,6
21640,breyers,21.751085,19.036203,0,1,0,5,4
21642,breyers,-26.670143,6.0135655,2,1,0,8,4
21647,breyers,-1.3191423,-3.9190955,2,1,0,4,4
21650,breyers,-14.402164,23.28186,2,2,0,8,6
21651,breyers,23.548868,19.343601,2,1,1,8,4
21652,breyers,-38.727856,15.822575,2,2,0,7,6
21653,breyers,-24.930706,-6.6374516,0,2,0,6,6
21654,breyers,34.505173,-7.5560436,2,1,0,7,4
21655,breyers,-28.750633,-3.315623,1,0,0,4,1
21656,breyers,-6.874429,40.920757,2,4,0,8,8
21657,breyers,-33.21272,-18.186342,4,1,1,4,3
21658,breyers,-43.41834,6.5044107,4,2,0,9,6
21659,breyers,4.2223597,-2.5022492,2,1,0,4,4
21662,breyers,-18.72892,0.27107206,2,1,0,8,4
21664,breyers,-15.855271,9.554482,2,1,0,4,4
21665,breyers,-1.3310937,-3.904547,1,1,0,4,4
21667,breyers,-32.07388,1.1565981,2,1,0,0,4
21670,breyers,21.898308,19.092775,2,1,4,8,4
21671,breyers,-25.63214,17.0398,2,1,0,4,4
12602,talenti,5.5071335,-13.901017,1,3,0,1,2
12612,talenti,-30.699924,11.678222,0,0,0,1,3
12616,talenti,-8.99125,-16.552832,0,4,4,3,2
12618,talenti,-26.55472,3.6030471,0,0,0,5,3
12626,talenti,12.71454,-19.227768,0,3,0,5,2
12627,talenti,17.30005,19.371988,3,3,2,8,6
12629,talenti,-6.0483303,-9.016215,1,3,0,3,2
12630,talenti,-16.564585,0.30403244,3,0,3,3,2
12634,talenti,-13.846644,-6.803078,0,4,0,5,2
12637,talenti,-32.26413,-0.68761575,1,0,0,5,3
12638,talenti,-27.362312,3.4696662,0,0,0,5,3
12645,talenti,13.979236,2.44498,0,3,0,2,6
12653,talenti,-13.371611,-6.095968,0,3,0,5,2
12669,talenti,-3.1393354,-5.507523,0,3,0,1,2
12671,talenti,-29.443687,4.332009,1,0,0,5,3
12691,talenti,-6.3796234,20.58373,1,3,0,5,2
12704,talenti,4.5667925,-14.288752,4,3,0,2,2
12709,talenti,5.9917097,-14.4149885,1,3,0,5,2
12723,talenti,22.778225,11.621972,3,3,1,8,6
12739,talenti,-30.079258,-0.7268998,0,0,0,5,3
12740,talenti,-10.905732,20.41142,2,4,0,7,0
12747,talenti,-24.054932,-8.657762,0,4,0,5,2
12748,talenti,-13.646414,-11.83632,0,4,0,5,2
12751,talenti,16.789799,-0.7672907,1,3,3,4,6
12758,talenti,5.6877956,-13.670744,4,3,0,3,2
12760,talenti,3.1716456,20.321182,1,3,0,5,6
12761,talenti,6.8857064,-12.243065,1,3,0,8,2
12770,talenti,17.352688,5.9438486,0,3,0,8,6
12771,talenti,24.1865,15.050683,0,3,0,5,6
12772,talenti,7.9915247,-8.526574,0,3,0,1,2
12789,talenti,3.150295,-0.62513757,2,4,4,2,2
12791,talenti,21.1477,-8.640723,1,3,3,3,6
12792,talenti,18.779587,20.43576,4,3,4,6,6
12794,talenti,25.13638,0.3092914,3,3,0,8,2
12796,talenti,-12.461608,5.404813,1,0,0,3,3
12797,talenti,-7.7594843,-19.846178,1,4,1,8,5
12798,talenti,-13.914899,-17.040087,1,4,0,3,5
12799,talenti,18.588034,11.584958,3,3,0,8,6
12802,talenti,16.431828,2.9839103,4,3,0,9,6
12803,talenti,-20.640297,-14.353913,0,4,0,5,5
12804,talenti,-12.057509,2.0127187,0,0,0,3,3
12807,talenti,24.556494,12.260002,1,3,0,0,6
12808,talenti,0.5299247,-9.021095,3,3,4,3,2
12809,talenti,-1.2892748,2.145784,2,3,0,0,4
12818,talenti,2.8800795,22.027477,3,0,3,3,0
12820,talenti,19.213223,2.2574782,3,3,0,1,6
12821,talenti,-32.077286,4.4348907,0,0,0,5,3
12824,talenti,22.53222,5.9871545,1,3,3,8,6
12825,talenti,6.607195,7.3458233,1,3,0,3,6
12829,talenti,19.896101,9.487419,1,3,0,7,6
12830,talenti,20.722868,-1.5173391,3,3,3,6,6
12832,talenti,7.7558866,5.2982187,0,3,4,8,6
12834,talenti,5.271536,-16.959902,3,3,0,3,2
12835,talenti,27.787264,20.776453,1,3,0,5,2
12838,talenti,-9.252296,-30.870872,1,0,0,3,3
12839,talenti,26.48091,-21.053585,2,0,0,6,7
12840,talenti,12.45611,27.330454,0,0,4,1,3
12841,talenti,-1.2148526,-3.6400645,0,3,3,5,2
12844,talenti,-27.961624,9.42878,0,0,0,1,3
12847,talenti,11.331305,-15.657184,3,3,0,6,2
12853,talenti,-23.296759,0.443352,0,0,0,3,3
12854,talenti,17.290173,18.676678,0,3,0,8,6
12857,talenti,-26.442049,8.349881,0,0,0,5,3
12858,talenti,11.20855,23.111673,0,3,0,1,6
12861,talenti,-10.464946,-11.9635,0,4,0,1,2
12864,talenti,-7.9288206,-8.534807,1,4,0,3,2
12879,talenti,5.3531713,-14.817148,0,3,0,3,2
12880,talenti,-10.368065,0.64920336,1,3,0,3,2
12894,talenti,-6.54673,11.599715,2,1,3,0,4
12896,talenti,-29.422762,-9.925978,2,4,0,0,5
12901,talenti,7.5641966,-18.64745,0,3,0,5,2
12905,talenti,-25.749193,-12.487005,0,4,0,1,5
12906,talenti,-11.979249,20.090221,2,4,0,0,5
12914,talenti,-32.286526,8.957296,0,0,0,3,3
12916,talenti,-16.345676,-11.960918,0,4,0,5,5
12919,talenti,2.1242452,32.68331,4,1,0,2,2
12924,talenti,18.39847,2.9479935,2,3,0,0,6
12925,talenti,35.612488,7.112109,0,0,0,1,6
12938,talenti,3.3682702,-13.404137,2,3,0,7,2
12940,talenti,-40.134315,-10.654097,2,3,0,7,0
12941,talenti,16.69056,11.942232,0,3,0,5,6
12943,talenti,4.2691193,28.854988,2,3,4,7,6
12945,talenti,19.578718,10.164097,0,3,0,5,6
12951,talenti,-21.629522,7.97175,0,0,0,5,6
12956,talenti,-23.541601,7.0612993,3,0,0,1,3
12976,talenti,-15.859291,13.999689,1,0,0,5,3
12980,talenti,-7.8862243,-15.652036,0,4,0,3,2
12985,talenti,19.590025,14.78881,3,3,4,4,6
12986,talenti,-10.092705,-18.503548,1,4,3,4,5
12987,talenti,-23.783222,-1.0965351,0,0,1,5,3
12989,talenti,0.3161245,12.83912,0,3,2,8,6
12991,talenti,-12.088278,-10.102565,0,4,0,3,2
13003,talenti,4.059477,-12.614691,0,3,0,3,2
13006,talenti,-24.084225,11.6610985,1,0,0,3,3
13007,talenti,-21.927633,6.233902,1,0,0,6,3
13009,talenti,-36.220295,-5.387038,4,0,0,9,4
13024,talenti,-22.664654,-9.154959,3,4,0,1,2
13046,talenti,18.993523,-4.6080666,3,3,0,5,6
13053,talenti,-9.221806,-2.2162964,0,3,0,5,2
13072,talenti,11.144584,9.875617,3,3,2,8,6
13074,talenti,-8.821203,-31.362656,3,4,4,6,5
13075,talenti,-14.711873,14.780527,1,0,1,5,3
13076,talenti,10.237488,7.344061,3,3,3,6,6
13080,talenti,-33.96827,6.130291,1,0,0,5,3
13082,talenti,1.5776803,25.8223,4,0,0,5,6
13085,talenti,-25.667482,-13.002593,3,4,3,8,5
13086,talenti,-5.9553103,-13.605049,1,4,2,3,5
13088,talenti,6.6632957,-0.93099093,3,3,0,6,2
13090,talenti,-11.0105295,-6.6343656,4,4,3,9,5
13091,talenti,12.789749,-8.3808365,4,3,3,6,2
13092,talenti,-2.4635909,7.545489,2,3,4,7,4
13093,talenti,10.365211,22.460266,1,3,0,5,6
13094,talenti,12.197729,-26.26906,0,3,0,2,6
13095,talenti,-17.273844,13.107124,3,0,0,6,3
13096,talenti,13.653581,-10.695747,3,3,0,6,2
13097,talenti,1.3091474,-19.347103,3,3,0,6,2
13098,talenti,19.946304,16.550669,3,3,2,1,6
13099,talenti,6.9237375,-28.968939,3,4,0,6,2
13100,talenti,24.727024,2.9072428,3,3,4,6,6
13105,talenti,6.391916,-1.9452525,0,3,0,0,2
13109,talenti,14.692271,-10.133206,0,3,4,3,2
13110,talenti,-6.5973897,-25.956818,3,4,0,6,5
13113,talenti,8.861968,19.014278,4,0,3,8,6
13114,talenti,-21.64306,12.48322,1,0,0,1,3
13116,talenti,20.447048,7.615457,1,3,3,0,6
13119,talenti,15.0918665,-1.0807438,3,3,3,6,2
13122,talenti,-0.6633421,3.1830242,2,3,2,0,4
13128,talenti,22.72104,-8.239651,3,3,0,6,2
13132,talenti,26.509695,-21.492313,2,0,4,6,7
13133,talenti,25.258703,5.261487,3,3,4,6,6
13134,talenti,-18.999235,-7.5347233,1,4,0,3,5
13135,talenti,23.30516,4.8235607,3,3,4,1,6
13136,talenti,1.3843716,-25.27445,0,3,0,1,2
13137,talenti,3.4363623,6.4133286,4,0,1,6,6
13139,talenti,7.3225427,-8.405673,1,3,0,5,2
13140,talenti,-22.831078,15.164718,4,3,3,9,6
13142,talenti,-12.098961,2.5040476,3,0,0,3,3
13143,talenti,12.389306,11.865389,4,3,3,6,6
13144,talenti,-4.8101,-29.048758,3,3,2,8,2
13145,talenti,10.608621,25.630766,3,0,4,1,3
13146,talenti,-17.285065,-22.647163,0,4,0,3,2
13148,talenti,4.509754,6.3499117,3,3,2,8,6
13149,talenti,-12.276421,-23.91503,3,3,0,5,2
13150,talenti,20.451181,18.619362,3,3,3,6,6
13151,talenti,-29.14972,0.91464514,3,0,0,1,3
13153,talenti,-26.229359,-7.1781797,3,0,0,1,3
13154,talenti,-32.1026,4.372547,1,0,0,1,3
13157,talenti,29.543552,23.609991,1,0,1,5,0
13158,talenti,12.376224,-14.423278,1,3,0,0,2
13162,talenti,-27.991426,-3.206338,4,0,0,9,3
13163,talenti,-8.946673,-9.1925745,3,4,2,6,5
13164,talenti,-15.061649,18.46864,4,0,2,9,0
13166,talenti,0.57518685,-26.351755,3,3,0,6,2
13167,talenti,-31.175219,2.5063698,3,0,0,1,3
13168,talenti,-13.045974,4.40821,0,0,0,1,3
13169,talenti,-6.523287,-24.787598,1,4,3,6,0
13172,talenti,-18.222488,6.858714,0,0,0,5,3
13174,talenti,-25.066027,-10.500461,0,4,0,5,5
13178,talenti,13.190704,1.6309013,4,3,3,2,0
13180,talenti,32.079853,15.377892,0,3,0,1,2
13185,talenti,-14.457302,-18.635082,0,4,0,5,5
13196,talenti,22.421268,-8.404717,3,3,4,8,2
13198,talenti,7.718025,-15.353727,4,3,0,8,2
13200,talenti,3.8687644,-26.769815,0,4,0,3,2
13207,talenti,11.99171,-10.257579,4,3,0,1,2
13208,talenti,29.923504,14.21761,4,3,3,8,6
13214,talenti,8.169191,-6.824561,0,3,0,3,2
13216,talenti,26.139042,7.222677,3,3,0,2,6
13220,talenti,6.272373,10.344805,0,3,1,1,6
13222,talenti,-29.786278,2.4142823,0,0,1,5,3
13223,talenti,-7.962695,-12.321626,0,4,2,1,2
13225,talenti,16.378246,0.4440584,1,3,0,5,6
13229,talenti,18.066097,1.218744,1,3,1,3,6
13230,talenti,7.0295887,17.067406,3,3,4,6,6
13231,talenti,-14.157979,5.577166,1,0,0,1,3
13239,talenti,9.431796,20.229523,4,3,0,3,6
13244,talenti,-3.9358099,-9.413559,1,0,0,5,3
13246,talenti,11.333144,0.17362083,2,3,0,2,6
13247,talenti,-1.0622787,-18.222626,1,3,0,8,2
13249,talenti,8.176713,-17.420502,1,3,0,5,2
13254,talenti,19.129818,0.33975568,3,3,3,6,6
13256,talenti,8.868218,15.688728,0,3,2,5,6
13259,talenti,10.59184,19.867855,4,3,0,6,6
13262,talenti,-0.14773014,-5.5440283,0,3,0,5,2
13264,talenti,5.469645,16.47034,3,3,3,5,6
13266,talenti,9.450394,12.3556,0,3,3,5,6
13267,talenti,13.947296,-12.503462,4,3,0,8,2
13271,talenti,14.661544,8.563829,4,3,4,6,6
13276,talenti,-6.5639443,-16.748375,1,4,0,8,2
13283,talenti,6.9996066,7.265911,2,3,0,1,6
13287,talenti,-7.6422873,-0.7050531,3,3,0,5,2
13289,talenti,28.767832,10.206507,3,3,1,6,6
13296,talenti,1.5786936,-15.226064,3,3,0,8,2
13308,talenti,-26.493816,2.1254623,0,0,0,5,3
13309,talenti,2.5453243,-23.786245,0,3,0,5,2
13326,talenti,-13.531199,-12.153317,0,4,0,5,2
13327,talenti,22.219248,14.088882,0,3,0,1,6
13331,talenti,10.317075,-21.342896,0,3,0,5,2
13337,talenti,-12.00302,-23.379524,1,3,0,8,2
13340,talenti,-1.2021335,-3.7287133,0,3,0,8,2
13341,talenti,7.1280932,-20.090954,0,3,0,6,2
13342,talenti,-20.838959,8.329334,1,0,1,5,6
13352,talenti,-20.520308,-0.760363,3,0,0,1,2
13358,talenti,29.333534,14.954213,4,3,3,3,6
13361,talenti,5.141405,-10.808295,0,3,0,1,2
13366,talenti,4.1824117,-17.115917,1,3,0,3,2
13368,talenti,-9.269004,-2.0382736,3,3,0,2,2
13370,talenti,-0.12037236,-5.247023,0,3,0,1,2
13378,talenti,21.282444,17.016527,3,3,2,1,6
13391,talenti,18.288103,9.516368,0,3,0,3,6
13397,talenti,19.934673,9.775178,3,3,0,2,6
13411,talenti,-29.609112,-5.4159904,0,4,0,5,5
13415,talenti,3.0780966,9.7484045,4,3,1,8,6
13416,talenti,2.985961,31.196726,4,3,0,2,6
13420,talenti,11.105481,-21.607695,0,3,0,3,2
13424,talenti,-23.872791,-10.423629,0,4,0,5,2
13427,talenti,-14.3639,-22.984226,0,3,1,3,2
13430,talenti,-19.879538,-5.5123625,0,4,0,5,2
13432,talenti,-14.077771,4.034946,0,0,0,1,3
13433,talenti,-6.182683,-18.598288,3,4,0,5,2
13441,talenti,-4.6250806,-13.6724825,1,4,0,3,2
13454,talenti,-5.9352508,19.8051,0,3,0,5,2
13455,talenti,-22.476154,-0.7347392,1,0,0,5,3
13457,talenti,-15.704304,-24.265902,3,3,1,5,2
13466,talenti,10.973412,-24.144234,0,3,0,5,2
13469,talenti,-15.909945,13.90754,0,0,0,5,3
13482,talenti,25.949219,0.4814423,2,3,4,0,6
13502,talenti,-13.392679,-22.502434,1,3,0,5,2
13519,talenti,3.1806514,31.311878,2,3,4,7,6
13521,talenti,-0.5829025,33.120262,4,1,2,9,4
13524,talenti,-20.758835,-22.527145,3,4,0,1,5
13528,talenti,-30.32313,8.147061,0,0,0,1,3
13536,talenti,-6.115607,3.8724587,2,3,0,7,4
13539,talenti,-9.609271,-12.625813,3,4,0,6,2
13552,talenti,8.533602,21.905724,1,3,0,5,6
13557,talenti,9.349757,-12.702973,0,3,0,0,2
13561,talenti,-24.961618,-7.0364256,1,4,0,1,2
13563,talenti,11.901288,-0.8013213,2,3,0,7,4
13565,talenti,-15.673174,3.7893388,1,0,3,5,3
13566,talenti,-29.049477,-7.8891068,4,4,1,9,5
13569,talenti,1.8118024,30.395199,4,1,1,9,6
13570,talenti,-29.69519,8.096877,0,0,0,5,3
13573,talenti,-6.775401,-0.45474303,1,3,0,0,2
13578,talenti,6.830067,8.251902,0,3,0,3,6
13581,talenti,10.958602,-0.0396082,4,3,0,2,6
13583,talenti,2.417643,14.476844,0,3,2,2,6
13586,talenti,-5.903087,-21.852142,0,4,0,1,2
13595,talenti,2.0653553,4.097996,2,3,0,7,4
13596,talenti,12.792011,9.387946,3,3,3,8,6
13597,talenti,31.642843,10.823259,3,3,0,6,2
13598,talenti,-30.604532,-4.753767,0,0,4,1,3
13599,talenti,-2.3823256,-18.481758,3,4,0,4,2
13600,talenti,28.500887,9.093048,1,3,1,6,6
13601,talenti,5.068291,10.941004,0,3,0,4,6
13602,talenti,-18.579008,-8.587969,1,4,0,1,5
13603,talenti,-13.705668,4.802,1,0,0,3,3
13604,talenti,21.153269,13.032706,4,3,4,2,6
13605,talenti,-7.8521533,-8.037831,3,3,0,6,2
13606,talenti,10.011372,9.466794,3,3,2,6,6
13607,talenti,-20.613914,-15.217416,4,4,0,9,5
13608,talenti,-21.237654,-10.551506,4,4,4,1,5
13610,talenti,-6.713471,10.765688,2,3,3,0,4
13611,talenti,5.9024715,-9.43136,0,3,3,8,2
13612,talenti,-22.868488,-13.539586,3,4,0,1,5
13616,talenti,18.3062,24.322212,3,3,0,8,6
13617,talenti,-5.738131,-28.256216,3,4,3,6,5
13618,talenti,-5.2777014,-28.829844,3,4,3,8,2
13619,talenti,-17.653913,-24.36728,3,4,0,8,2
13620,talenti,-7.7190523,-6.7200146,3,3,4,8,2
13621,talenti,22.474438,-10.124246,4,3,0,8,2
13622,talenti,12.891018,10.597993,4,3,3,0,6
13623,talenti,-18.939257,-10.796213,1,4,0,3,5
13624,talenti,15.5281515,26.76435,3,3,3,6,6
13627,talenti,-8.299872,-14.845095,0,4,3,8,2
13628,talenti,-7.957339,-7.282339,3,4,0,8,2
13629,talenti,2.5143182,3.5370083,4,3,0,7,4
13630,talenti,-6.930707,-21.793728,0,4,3,6,2
13631,talenti,30.096174,7.8742146,2,3,4,0,6
13632,talenti,-0.14465544,13.655616,3,3,2,6,6
13633,talenti,8.886496,6.34438,0,3,1,8,6
13634,talenti,-11.905984,-21.741343,1,3,0,3,2
13635,talenti,-2.8910549,19.900148,1,3,0,5,6
13636,talenti,-23.819206,4.471987,3,0,0,1,3
13637,talenti,7.661369,22.014503,1,3,0,0,6
13638,talenti,5.610398,-24.55055,3,3,0,6,2
13639,talenti,4.811771,-16.9036,3,3,0,0,2
13640,talenti,-9.378035,-18.126474,3,4,3,6,2
13642,talenti,-23.134554,2.7857804,3,0,0,1,3
13643,talenti,2.7180717,17.839926,0,3,1,8,6
13644,talenti,11.040976,9.101437,3,3,2,8,6
13645,talenti,7.085294,7.0912175,1,3,3,5,6
13646,talenti,21.517223,-14.137609,3,0,0,0,3
13647,talenti,11.853576,22.122364,3,3,0,5,6
13648,talenti,19.374475,23.12971,3,3,4,8,6
13649,talenti,34.298546,7.485245,0,0,0,5,3
13650,talenti,10.5968275,-21.53573,0,3,0,8,2
13651,talenti,0.25880873,12.907068,4,3,2,8,6
13652,talenti,23.73523,8.284974,3,3,0,8,6
13653,talenti,19.208252,10.018862,3,3,0,8,6
13654,talenti,29.288425,6.48804,2,3,2,9,4
13655,talenti,24.564104,8.459773,2,3,0,7,6
13656,talenti,-10.398866,-7.023605,1,3,0,1,2
13658,talenti,18.390547,0.6663229,1,3,3,6,6
13660,talenti,3.3910947,0.92526746,2,3,4,0,4
13661,talenti,-1.3270103,13.834192,0,0,3,8,2
13662,talenti,-1.6204281,4.7545342,2,3,3,7,4
13664,talenti,-26.351906,-1.0319954,4,0,3,9,3
13665,talenti,29.93291,14.262335,0,3,4,8,6
13666,talenti,-6.7347856,18.042336,1,3,0,5,2
13667,talenti,1.0532087,13.467269,0,3,2,5,6
13670,talenti,7.0759454,15.376788,0,3,2,5,6
13672,talenti,30.878746,3.2417364,3,3,0,5,6
13675,talenti,-8.365297,-1.5209234,3,3,0,5,2
13676,talenti,0.8891755,6.978591,2,3,1,7,4
13678,talenti,-0.5024353,2.5085566,2,3,3,0,4
13679,talenti,22.404974,11.932595,4,3,1,5,6
13682,talenti,7.3563704,-3.809835,3,3,0,8,2
13687,talenti,-23.740698,6.9254956,1,0,0,5,3
13694,talenti,3.009687,-22.117933,0,3,0,1,2
13696,talenti,17.856056,8.15469,1,3,1,5,6
13697,talenti,-2.1646557,2.783898,2,3,2,2,4
13700,talenti,22.509668,-1.7816008,3,3,3,6,0
13701,talenti,-39.68257,-13.4954405,2,3,3,7,4
13702,talenti,-5.2174454,-6.042448,4,4,4,9,5
13704,talenti,-14.728116,-1.939288,3,3,3,0,2
13705,talenti,-15.929575,-16.148117,4,4,0,9,5
13707,talenti,3.1758208,20.360826,1,3,0,5,6
13708,talenti,-27.363579,-9.253345,3,0,0,8,3
13714,talenti,17.90258,-2.0968227,3,3,3,6,6
13715,talenti,3.9122996,-4.4149513,3,3,3,6,2
13720,talenti,7.1350408,15.230148,0,3,2,1,6
13722,talenti,6.5565968,-3.1178362,3,3,0,0,2
13725,talenti,4.6361694,-12.947017,0,3,0,5,2
13726,talenti,-34.388504,7.0235987,1,0,0,5,3
13728,talenti,-8.556037,-24.42754,3,4,0,6,5
13732,talenti,-9.288531,6.76222,4,3,0,9,2
13734,talenti,14.718741,-22.071733,3,4,0,8,2
13738,talenti,9.66722,-18.733854,1,3,1,5,2
13747,talenti,1.8926114,-24.855244,0,3,0,3,2
13755,talenti,-10.9469185,-13.953418,1,4,0,5,2
13759,talenti,-2.3876343,-5.2718654,0,3,0,5,2
13763,talenti,-10.513507,-4.6180162,0,3,0,3,2
13795,talenti,4.159891,-17.113434,1,3,0,4,2
13810,talenti,15.276872,3.6636162,2,3,0,8,6
13845,talenti,-2.4046974,-5.286536,3,3,0,5,2
13848,talenti,19.230688,10.588921,4,3,0,3,6
13859,talenti,-0.6783539,31.405024,2,1,0,7,2
13860,talenti,-2.0064008,2.2222593,2,3,0,2,4
13871,talenti,-17.658905,-22.447168,0,4,0,1,2
13872,talenti,-28.403057,-7.0351458,0,0,0,1,3
13875,talenti,5.131469,14.908683,3,3,0,5,6
13877,talenti,4.069406,11.924816,2,3,3,7,6
13881,talenti,3.2350602,-14.990026,2,3,0,2,2
13884,talenti,29.967628,-2.9661803,1,3,0,4,6
13889,talenti,9.178168,-26.498362,4,4,0,9,2
13893,talenti,12.972034,8.499678,3,3,3,6,6
